dbType,assignType,tutor,cDNo,authorCode,articleUrl,title,quoteCount,publishTime,downloadCount,dbSource,fileName,allowDownload,author,range,articleStatus,tutorCode,year,content,keyWord,originate,zTCode,summary,magaAssignCode,period,deptCode,dbName,arcitleType,versionCode,articleAssignCode,publishPYName,publishCode
CJFD,,,SCTA2402,000037333106;000036912229;000032930048,,结构状态识别与评估的~#@机器学习@#~方法研究进展,3,2023-12-20 14:45,2355,期刊,LXJZ202304003,True,黄永;鲍跃全;李惠;,,,,2023,,结构损伤识别;模态识别;安全评定;机器学习,力学进展,C038;I140;,"1 引言
结构健康监测通过在大型基础设施上布置传感器,现场感知、识别和诊断结构的健康状态,已经成为保障基础设施服役安全的重要途经.结构健康监测多源异构数据蕴含着丰富的结构信息,如何挖掘这些信息,进行结构的状态识别、诊断与评估是结构健康监测的核心科学问题(李惠等2015).土木工程结构规模大、尺度大、构造复杂,通过监测数据识别和评估结构状态是具有挑战的难点问题.结构状态识别与评估本质是反问题,同时...",,04,0149444;,CJFDLAST2024,期刊,,,LXJZ,
CJFD,,,INFO2402S1,000041281291;000047183213;000013179869;000059814435,,构造~#@机器学习@#~项目课程的混合式教学实践,1,2023-12-20,69,期刊,DZJS202312026,True,张婧婧;徐金;郭钊汝;穆妮热;,,,,2023,,混合式教学;;案例教学;;机器学习;;定等分级模型,电子技术,H127;I138;,"0 引言
《构造~#@机器学习@#~项目》是我院电子信息专业人工智能方向的专业课程之一，课程教学旨在提炼并重组~#@机器学习@#~过程的核心知识与技术，建立~#@机器学习@#~相关领域的成套理论体系与技术链条，并在不断完备的学科体系中发现或创造新的~#@机器学习@#~项目。
开课之初，课程组借鉴了斯坦福大学吴恩达教授在Coursera平台开设的人工智能系列在线课程的教学模式，重构课程教学资源并...",,12,0083706;,CJFDLAST2024,期刊,,,DZJS,
CJFD,,,SCTB2402S1,000059622345;000051452507;000033153135;000056083402;000036829377;000051452509;000051452508;000006784123,,~#@机器学习@#~在生态环境损害鉴定评估领域的应用前景,2,2023-12-20,326,期刊,NHBH202312027,True,武子豪;吴礼滨;洪伟;丁泽聪;易皓;张晓园;曾子龙;崔恺;,,,,2023,,生态环境损害鉴定评估;;机器学习;;图像识别;;自然语言处理,农业环境科学学报,B027;,随着生态环境损害赔偿制度与环境公益诉讼制度的相继建立，我国进入生态环境损害鉴定评估工作高速发展时代，各地区发生的生态环境损害类案件不断增多，其鉴定评估工作成为环境司法审判的热点及难点问题。近几年，随着Chat GPT的横空出世，越来越多研究学者开始关注~#@机器学习@#~在各领域中的应用前景。~#@机器学习@#~在数据挖掘、图像处理、文本处理领域的应用可以在生态环境损害鉴定评估工作中的各个环节中发...,,12,1501355;,CJFDLAST2024,期刊,,,NHBH,
CJFD,,,INFO2403,000018818433;000056193077;000055781048;000055781046,,基于~#@机器学习@#~的软件质量预测技术综述,0,2023-12-20,249,期刊,DZKH202306003,True,姚日煌;高海洋;周聪;洪智学;,,,,2023,,软件工程;;软件质量;;机器学习;;软件质量预测,电子产品可靠性与环境试验,I138;I140;,"0 引言
在软件发布之前，软件质量验证过程被认为是一个非常重要的过程，软件质量是指软件在特定工作环境中的性能表现，同时考虑到故障时所需维护的时间、工作量和成本，质量评价有两个维度：一是内在品质，二是外在品质。内部质量反映了软件产品的质量，包括从需求规范到设计生命周期的质量[1]。
[1]
软件质量预测是软件开发人员通过对软件的需求和功能预测，将开发的软件和服务进行标准化处理和管理，进而形成稳...",,06,1506162;1770279;,CJFDLAST2024,期刊,,,DZKH,
CJFD,,,SCTB2404,000047657976;000020316270;000039331688;000019371547;000064075877;000047195582,,~#@机器学习@#~在核磁共振测井数据处理中的应用进展,0,2023-12-20,326,期刊,CJJS202306001,True,罗刚;罗嗣慧;肖立志;傅少庆;张家伟;邵蓉波;,,,,2023,,核磁共振测井;机器学习;深度学习;数据处理,测井技术,A011;B019;I140;,"0 引言
核磁共振技术已然成为物理科学、化学科学、生命科学、材料科学和食品安全等领域的黄金检测工具。例如，在化学领域，核磁共振技术作为一种强有力的分析测试手段，可以阐明物质的分子结构[1]；在生命科学领域，核磁共振技术被用于人体或动物的病理诊断、代谢监测[2]；在材料领域，核磁共振技术用于水泥基建筑材料的水化过程及耐久性的研究[3]；在食品安全领域，核磁共振技术用于食品生产的质量监控[4]；在考...",,06,0093802;0219928;0187878;,CJFDLAST2024,期刊,,,CJJS,
CMFD,,赵伟;倪宏伟,CDMDTMP,000060761161,,基于~#@机器学习@#~的商品期货配对交易参数优化研究,0,2023-03-27,72,硕士,1024342495.nh,True,冯彪,,,09174883;56339042;,2023,,配对交易;;K-Means聚类;;随机森林;;交易参数优化,中国优秀硕士学位论文全文数据库,I140;J157,"西南民族大学
硕士
2023
基于~#@机器学习@#~的商品期货配对交易参数优化研究
Research on Optimization of Commodity Futures Pairs Trading Parameters based on Machine Learning
冯彪
赵伟；倪宏伟
金融（专业学位）
资本市场及证券投资组合管理
随着我国期货市场的快速发展,期货交易...",,,0138486;,CMFDTEMP,论文,,,IIIM,10656
CJFD,,,SCTB2403,000054353385;000025387184;000051222904;000025485316,,~#@机器学习@#~在食品工业中的应用,5,2023-12-16 10:30,2105,期刊,ZGSP202401034,True,姚仁朋;孙玉敬;赵圆;孟瑞锋;,,,,2024,,机器学习;神经网络;食品工业;食品分级,中国食品学报,B024;I140;,"随着人口增长以及人们对健康食品的需求日益增加，食品加工中的质量安全问题越来越受到重视。食品加工是指将天然的动、植物等原料加工为食品，或将一种形式的食品加工为更适合现代人饮食习惯的其它形式的食品。据联合国粮食及农业组织（FAO）的数据显示，到2050年，全球人口可能增长到91亿左右[1]。为了满足日益增长的人口对多种食品的需求，将新型的技术应用于食品领域的研究必不可少。
[1]
使用人工智能~#...",,01,0198836;0157607;,CJFDLAST2024,期刊,,,ZGSP,
CJFD,,,SCTB2401S1,000050087008;000050087009;000050087011;000050087013;000050087010,,~#@机器学习@#~辅助金属材料力学性能预测,1,2023-12-15,921,期刊,GDYS202306006,True,程洪;葛美伶;司天宇;张欢;何忠平;,,,,2023,,金属材料;机器学习;性能预测;合金设计,材料研究与应用,B022;,"0 引言
金属在人类日常生活中扮演着不可或缺的角色，贯穿着人们的衣食住行各个方面。随着社会的进步和科学技术的发展，人们对金属的需求不再仅仅是单纯的实用性要求，而是对性能卓越、具有广阔应用前景的多功能复合合金的追求[1-3]。传统基于经验的“试错法”进行多功能复合合金研发，其所需的时间和成本庞大，而且实验结果也并不能完全达到预期目标[4]。因此，需要探索一种新的方法，以加速多功能复合合金的研发。以...",,06,0195904;,CJFDLAST2024,期刊,,,GDYS,
CJFD,,,INFO2402S1,000003625321;000008685493;000059867560;000059867559;000037564998,,面向开放环境的~#@机器学习@#~理论研究进展,2,2023-12-15,357,期刊,MSSB202312002,True,袁晓彤;张煦尧;刘希;程真;刘成林;,,,,2023,,机器学习;开放环境;泛化理论;优化理论,模式识别与人工智能,I140;,~#@机器学习@#~是人工智能领域的重要分支，其理论和方法是解决人工智能问题的关键基础之一.近年来在大数据、云计算、硬件加速等新方法新技术以及经济社会发展重大需求的共同驱动下，~#@机器学习@#~研究发展进入新阶段.尤其是迅速发展的深度~#@学习@#~、强化~#@学习@#~等方法，在计算机视觉、语音识别、自然语言处理、博弈决策等智能感知和决策问题上都展现出超过传统方法的性能，甚至超过人类水平[1]...,,12,0151773;0143551;1698842;,CJFDLAST2024,期刊,,,MSSB,
CJFD,,,ELAW2402,000059874993;000028024715,,~#@机器学习@#~使用作品的著作权风险与化解的法律路径,0,2023-12-15,427,期刊,NHFX202306011,True,陈诺;杨兴;,,,,2023,,机器学习;;著作权;;合理使用,南海法学,G117;,"一、~#@机器学习@#~使用作品的著作权风险分析
在~#@机器学习@#~中，传统的预先规划操作流程被一种自主~#@学习@#~的机制替代，使得~#@机器@#~能够从数据中自主~#@学习@#~和提取模式、规律和知识。与传统的计算机~#@学习@#~不同，~#@机器学习@#~更加灵活和自主，不再需要人工干预来确定~#@学习@#~对象和特征，而是通过算法进行自动的特征选择和模型构建。(1)~#@机器学习@...",,06,0198015;0093475;,CJFDLAST2024,期刊,,,NHFX,
CJFD,,,MEDI2404,000060664066;000007916295,,~#@机器学习@#~在肾结石诊断与成分分析中的应用综述,0,2023-12-15,131,期刊,YNWS202312013,True,杨伟明;陈光耀;,,,,2023,,机器学习;肾结石;危险因素;早期诊断,医疗卫生装备,E067;I140;,"0 引言
肾结石是一种常见的泌尿系统疾病，患者会出现尿频、尿急、尿痛等症状。在我国成年人肾结石发病率中，男性约6.5%，女性约5.1%[1]，且目前肾结石的发病率仍有着升高的趋势[2]。肾结石形成机制尚未完全阐明。近年来，人工智能得到各大学者的热切关注，~#@机器学习@#~是人工智能的子领域，允许计算机在没有明确编程的情况下从数据中~#@学习@#~并找出相关的模式，并利用这些模式进行疾病的预测和...",,12,1699443;0168966;,CJFDLAST2024,期刊,,,YNWS,
CJFD,,,SCTA2402,000019041990;000059807902,,~#@机器学习@#~在中药提取工序中的应用,1,2023-12-15,195,期刊,SDZK202304003,True,蔡馨燕;陈忠鑫;,,,,2023,,机器学习;中药;提取工序;生产过程理解,山东师范大学学报(自然科学版),B016;I140;,"1 引  言
随着中医药“走出去”步入快车道发展，我国对中药生产制造提出了更高的要求。《“十四五”中医药发展规划》中指出：提升中药产业发展水平需要加快中药制造业数字化、网络化、智能化建设，加强技术集成和工艺创新，提升中药装备制造水平，加速中药生产工艺、流程的标准化和现代化[1]。然而，由于我国在中药生产现代化研究方面起步较晚，整体现代化水平较低，导致我国中药在国际市场的竞争力较弱，以2021年我...",,04,1702348;0036109;,CJFDLAST2024,期刊,,,SDZK,
